to,from,value
33180,8387,0
48951,8387,0
5684,8387,0
26524,8387,0
8394,8387,0
8321,8387,0
26526,8387,0
5691,8387,0
5674,8387,0
48965,8387,0
8315,8387,0
62589,8387,0
8339,8387,0
8393,8387,0
8313,8387,0
8382,8387,0
8374,8387,0
5695,8387,0
8447,8387,0
8441,8387,0
8480,8387,0
5687,8387,0
5669,8387,0
8466,8387,0
26582,8387,0
8485,8387,0
8376,8387,0
8379,8387,0
8457,8387,0
8415,8387,0
8487,8387,0
26519,8387,0
8427,8387,0
8364,8387,0
8445,8387,0
8449,8387,0
26517,8387,0
8395,8387,0
8418,8387,0
8432,8387,0
5694,8387,0
8490,8387,0
8444,8387,0
5690,8387,0
8443,8387,0
8348,8387,0
26520,8387,0
5670,8387,0
8430,8387,0
8401,8387,0
8370,8387,0
8477,8387,0
5680,8387,0
8439,8387,0
8400,8387,0
8412,8387,0
8372,8387,0
22756,8387,0
5693,8387,0
62598,8387,0
48997,8387,0
49002,8387,0
8494,8387,0
62596,8387,0
5682,8387,0
49000,8387,0
3293,8387,0
8354,8387,0
21790,8387,0
22491,8387,0
48999,8387,0
48998,8387,0
48985,8387,0
49001,8387,0
21791,8387,0
8365,8387,0
48961,8387,0
48962,8387,0
48964,8387,0
48966,8387,0
48967,8387,0
48968,8387,0
48969,8387,0
48970,8387,0
21792,8387,0
48972,8387,0
48973,8387,0
48974,8387,0
48975,8387,0
21797,8387,0
48976,8387,0
21796,8387,0
48977,8387,0
50167,8387,0
48978,8387,0
8323,8387,0
21798,8387,0
26523,8387,0
offshore,8387,0
5675,8391,0
48944,8391,0
50170,8391,0
8475,8391,0
5676,8391,0
8340,8391,0
8435,8391,0
8488,8391,0
48971,8391,0
8474,8391,4
8359,8391,0
8373,8391,0
33176,8391,0
8322,8391,0
8358,8391,0
8411,8391,0
8406,8391,0
8452,8391,0
8460,8391,0
8337,8391,0
8450,8391,0
49003,8391,0
8398,8391,0
8484,8391,0
48948,8391,0
8423,8391,0
48946,8391,0
8476,8391,0
8397,8391,0
8328,8391,0
26518,8391,0
48980,8391,0
48950,8391,0
8371,8391,0
8491,8391,0
48953,8391,0
8356,8391,0
48984,8391,0
8462,8391,0
48954,8391,0
8453,8391,0
8469,8391,0
8385,8391,0
5678,8391,0
8471,8391,0
8405,8391,0
8369,8391,0
8316,8391,0
8312,8391,0
8429,8391,0
5688,8391,0
8454,8391,0
8311,8391,0
8413,8391,0
8360,8391,0
8380,8391,0
48956,8391,0
5696,8391,0
8467,8391,0
8332,8391,0
5683,8391,0
5672,8391,0
8461,8391,0
8355,8391,0
33185,8391,0
48955,8391,0
8392,8391,0
8362,8391,0
8349,8391,0
8478,8391,0
21787,8391,0
8338,8391,0
8326,8391,0
5686,8391,0
33179,8391,0
8459,8391,0
8758,8391,0
8333,8391,0
8361,8391,0
8482,8391,0
8350,8391,0
5689,8391,0
8493,8391,0
8378,8391,0
8396,8391,0
8448,8391,0
8352,8391,0
21803,8391,0
5679,8391,0
5692,8391,0
8426,8391,0
8425,8391,0
5697,8391,0
8346,8391,0
8455,8391,0
8446,8391,0
26521,8391,0
48947,8391,0
21789,8391,0
8486,8391,0
8386,8391,0
5673,8391,0
8470,8391,0
8465,8391,0
5668,8391,0
8473,8391,1
8419,8391,0
8389,8391,0
8310,8391,0
33177,8391,0
8404,8391,0
8468,8391,0
8456,8391,0
8464,8391,0
8327,8391,0
8388,8391,0
8381,8391,0
8319,8391,0
8368,8391,0
8438,8391,0
8403,8391,0
8408,8391,0
8451,8391,0
8324,8391,0
8463,8391,0
48952,8391,0
8479,8391,0
8390,8391,0
8481,8391,0
8325,8391,0
8375,8391,0
8428,8391,0
8440,8391,0
8407,8391,0
8345,8391,0
8366,8391,0
8317,8391,0
8420,8391,0
48943,8391,0
8308,8391,0
33178,8391,0
8424,8391,0
8357,8391,0
8383,8391,0
26522,8391,0
21788,8391,0
8492,8391,0
5681,8391,0
8318,8391,0
8489,8391,0
5685,8391,0
48945,8391,0
8331,8391,0
8343,8391,0
48957,8391,0
8416,8391,0
48982,8391,0
8314,8391,0
8351,8391,0
8431,8391,0
8367,8391,0
8334,8391,0
8437,8391,0
8483,8391,0
8384,8391,0
8363,8391,0
5677,8391,0
8341,8391,0
8472,8391,0
8409,8391,0
8402,8391,0
8414,8391,0
33181,8391,0
8353,8391,0
8347,8391,0
8495,8391,0
8421,8391,0
8442,8391,0
8387,8391,0
8391,8391,5
8433,8391,0
8417,8391,0
8309,8391,0
33180,8391,0
48951,8391,0
5684,8391,0
26524,8391,0
8394,8391,0
8321,8391,0
26526,8391,0
5691,8391,0
5674,8391,0
48965,8391,0
8315,8391,0
62589,8391,0
8339,8391,0
8393,8391,0
8313,8391,0
8382,8391,0
8374,8391,0
5695,8391,0
8447,8391,0
8441,8391,0
8480,8391,0
5687,8391,0
5669,8391,0
8466,8391,0
26582,8391,0
8485,8391,0
8376,8391,0
8379,8391,0
8457,8391,0
8415,8391,0
8487,8391,0
26519,8391,0
8427,8391,0
8364,8391,0
8445,8391,0
8449,8391,0
26517,8391,0
8395,8391,0
8418,8391,0
8432,8391,0
5694,8391,0
8490,8391,0
8444,8391,0
5690,8391,0
8443,8391,0
8348,8391,0
26520,8391,0
5670,8391,0
8430,8391,0
8401,8391,0
8370,8391,0
8477,8391,0
5680,8391,0
8439,8391,0
8400,8391,1
8412,8391,0
8372,8391,0
22756,8391,0
5693,8391,0
62598,8391,0
48997,8391,0
49002,8391,0
8494,8391,0
62596,8391,0
5682,8391,0
49000,8391,0
3293,8391,0
8354,8391,0
21790,8391,0
22491,8391,0
48999,8391,0
48998,8391,0
48985,8391,0
49001,8391,0
21791,8391,0
8365,8391,0
48961,8391,0
48962,8391,0
48964,8391,0
48966,8391,0
48967,8391,0
48968,8391,0
48969,8391,0
48970,8391,0
21792,8391,0
48972,8391,0
48973,8391,0
48974,8391,0
48975,8391,0
21797,8391,0
48976,8391,0
21796,8391,0
48977,8391,0
50167,8391,0
48978,8391,0
8323,8391,0
21798,8391,0
26523,8391,0
offshore,8391,0
5675,8433,0
48944,8433,0
50170,8433,0
8475,8433,0
5676,8433,0
8340,8433,0
8435,8433,0
8488,8433,0
48971,8433,0
8474,8433,0
8359,8433,0
8373,8433,0
33176,8433,0
8322,8433,0
8358,8433,0
8411,8433,0
8406,8433,25
8452,8433,0
8460,8433,0
8337,8433,0
8450,8433,0
49003,8433,0
8398,8433,0
8484,8433,0
48948,8433,0
8423,8433,4
48946,8433,0
8476,8433,0
8397,8433,0
8328,8433,0
26518,8433,0
48980,8433,0
48950,8433,0
8371,8433,0
8491,8433,0
48953,8433,0
8356,8433,0
48984,8433,0
8462,8433,0
48954,8433,0
8453,8433,0
8469,8433,0
8385,8433,0
5678,8433,0
8471,8433,0
8405,8433,1
8369,8433,0
8316,8433,0
8312,8433,0
8429,8433,42
5688,8433,0
8454,8433,0
8311,8433,0
8413,8433,0
8360,8433,0
8380,8433,0
48956,8433,0
5696,8433,0
8467,8433,0
8332,8433,0
5683,8433,0
5672,8433,0
8461,8433,0
8355,8433,0
33185,8433,0
48955,8433,0
8392,8433,0
8362,8433,0
8349,8433,0
8478,8433,0
21787,8433,0
8338,8433,0
8326,8433,0
5686,8433,0
33179,8433,1
8459,8433,8
8758,8433,0
8333,8433,0
8361,8433,5
8482,8433,0
8350,8433,0
5689,8433,0
8493,8433,2
8378,8433,1
8396,8433,0
8448,8433,0
8352,8433,0
21803,8433,0
5679,8433,0
5692,8433,0
8426,8433,7
8425,8433,18
5697,8433,0
8346,8433,0
8455,8433,0
8446,8433,0
26521,8433,0
48947,8433,0
21789,8433,0
8486,8433,0
8386,8433,0
5673,8433,0
8470,8433,0
8465,8433,0
5668,8433,0
8473,8433,0
8419,8433,0
8389,8433,0
8310,8433,0
33177,8433,0
8404,8433,7
8468,8433,0
8456,8433,121
8464,8433,0
8327,8433,0
8388,8433,0
8381,8433,0
8319,8433,0
8368,8433,0
8438,8433,0
8403,8433,0
8408,8433,26
8451,8433,0
8324,8433,0
8463,8433,0
48952,8433,0
8479,8433,0
8390,8433,0
8481,8433,0
8325,8433,0
8375,8433,0
8428,8433,0
8440,8433,0
8407,8433,2
8345,8433,0
8366,8433,0
8317,8433,0
8420,8433,5
48943,8433,0
8308,8433,0
33178,8433,0
8424,8433,0
8357,8433,0
8383,8433,0
26522,8433,0
21788,8433,0
8492,8433,0
5681,8433,0
8318,8433,0
8489,8433,0
5685,8433,0
48945,8433,0
8331,8433,0
8343,8433,0
48957,8433,0
8416,8433,0
48982,8433,0
8314,8433,0
8351,8433,0
8431,8433,0
8367,8433,1
8334,8433,0
8437,8433,0
8483,8433,0
8384,8433,0
8363,8433,0
5677,8433,1
8341,8433,0
8472,8433,0
8409,8433,47
8402,8433,10
8414,8433,0
33181,8433,0
8353,8433,0
8347,8433,0
8495,8433,0
8421,8433,1
8442,8433,0
8387,8433,0
8391,8433,0
8433,8433,185
8417,8433,0
8309,8433,0
33180,8433,1
48951,8433,3
5684,8433,0
26524,8433,0
8394,8433,0
8321,8433,0
26526,8433,0
5691,8433,0
5674,8433,0
48965,8433,0
8315,8433,0
62589,8433,0
8339,8433,0
8393,8433,0
8313,8433,0
8382,8433,0
8374,8433,0
5695,8433,0
8447,8433,0
8441,8433,0
8480,8433,0
5687,8433,0
5669,8433,0
8466,8433,0
26582,8433,0
8485,8433,0
8376,8433,0
8379,8433,0
8457,8433,2
8415,8433,0
8487,8433,0
26519,8433,2
8427,8433,3
8364,8433,3
8445,8433,0
8449,8433,0
26517,8433,1
8395,8433,0
8418,8433,0
8432,8433,0
5694,8433,0
8490,8433,0
8444,8433,0
5690,8433,0
8443,8433,0
8348,8433,0
26520,8433,0
5670,8433,0
8430,8433,0
8401,8433,0
8370,8433,0
8477,8433,0
5680,8433,0
8439,8433,0
8400,8433,0
8412,8433,1
8372,8433,0
22756,8433,0
5693,8433,1
62598,8433,0
48997,8433,0
49002,8433,0
8494,8433,0
62596,8433,0
5682,8433,0
49000,8433,0
3293,8433,0
8354,8433,0
21790,8433,0
22491,8433,0
48999,8433,0
48998,8433,0
48985,8433,1
49001,8433,0
21791,8433,0
8365,8433,0
48961,8433,0
48962,8433,0
48964,8433,0
48966,8433,0
48967,8433,0
48968,8433,0
48969,8433,0
48970,8433,0
21792,8433,0
48972,8433,0
48973,8433,0
48974,8433,0
48975,8433,0
21797,8433,0
48976,8433,0
21796,8433,0
48977,8433,0
50167,8433,0
48978,8433,0
8323,8433,0
21798,8433,0
26523,8433,0
offshore,8433,107
5675,8417,0
48944,8417,0
50170,8417,0
8475,8417,0
5676,8417,0
8340,8417,0
8435,8417,0
8488,8417,0
48971,8417,0
8474,8417,0
8359,8417,0
8373,8417,0
33176,8417,0
8322,8417,0
8358,8417,0
8411,8417,0
8406,8417,0
8452,8417,0
8460,8417,0
8337,8417,0
8450,8417,0
49003,8417,0
8398,8417,0
8484,8417,0
48948,8417,0
8423,8417,0
48946,8417,0
8476,8417,0
8397,8417,0
8328,8417,0
26518,8417,0
48980,8417,0
48950,8417,0
8371,8417,0
8491,8417,0
48953,8417,0
8356,8417,0
48984,8417,0
8462,8417,0
48954,8417,0
8453,8417,0
8469,8417,0
8385,8417,0
5678,8417,0
8471,8417,0
8405,8417,0
8369,8417,0
8316,8417,0
8312,8417,0
8429,8417,0
5688,8417,0
8454,8417,0
8311,8417,0
8413,8417,0
8360,8417,0
8380,8417,0
48956,8417,0
5696,8417,0
8467,8417,0
8332,8417,0
5683,8417,0
5672,8417,0
8461,8417,0
8355,8417,0
33185,8417,0
48955,8417,0
8392,8417,0
8362,8417,0
8349,8417,0
8478,8417,0
21787,8417,0
8338,8417,0
8326,8417,0
5686,8417,0
33179,8417,0
8459,8417,0
8758,8417,0
8333,8417,0
8361,8417,0
8482,8417,0
8350,8417,0
5689,8417,0
8493,8417,0
8378,8417,0
8396,8417,0
8448,8417,0
8352,8417,0
21803,8417,0
5679,8417,0
5692,8417,0
8426,8417,0
8425,8417,0
5697,8417,0
8346,8417,0
8455,8417,0
8446,8417,0
26521,8417,0
48947,8417,0
21789,8417,0
8486,8417,0
8386,8417,0
5673,8417,0
8470,8417,0
8465,8417,0
5668,8417,0
8473,8417,0
8419,8417,0
8389,8417,0
8310,8417,0
33177,8417,0
8404,8417,0
8468,8417,0
8456,8417,0
8464,8417,0
8327,8417,0
8388,8417,0
8381,8417,0
8319,8417,0
8368,8417,0
8438,8417,0
8403,8417,0
8408,8417,0
8451,8417,0
8324,8417,0
8463,8417,0
48952,8417,0
8479,8417,0
8390,8417,0
8481,8417,0
8325,8417,0
8375,8417,0
8428,8417,0
8440,8417,0
8407,8417,0
8345,8417,0
8366,8417,0
8317,8417,0
8420,8417,0
48943,8417,0
8308,8417,0
33178,8417,0
8424,8417,0
8357,8417,0
8383,8417,0
26522,8417,0
21788,8417,0
8492,8417,0
5681,8417,0
8318,8417,0
8489,8417,0
5685,8417,0
48945,8417,0
8331,8417,0
8343,8417,0
48957,8417,0
8416,8417,0
48982,8417,0
8314,8417,0
8351,8417,0
8431,8417,0
8367,8417,0
8334,8417,0
8437,8417,0
8483,8417,0
8384,8417,0
8363,8417,0
5677,8417,0
8341,8417,0
8472,8417,0
8409,8417,0
8402,8417,0
8414,8417,0
33181,8417,0
8353,8417,0
8347,8417,0
8495,8417,0
8421,8417,0
8442,8417,0
8387,8417,0
8391,8417,0
8433,8417,0
8417,8417,0
8309,8417,0
33180,8417,0
48951,8417,0
5684,8417,0
26524,8417,0
8394,8417,0
8321,8417,0
26526,8417,0
5691,8417,0
5674,8417,0
48965,8417,0
8315,8417,0
62589,8417,0
8339,8417,0
8393,8417,0
8313,8417,0
8382,8417,0
8374,8417,0
5695,8417,0
8447,8417,0
8441,8417,0
8480,8417,0
5687,8417,0
5669,8417,0
8466,8417,0
26582,8417,0
8485,8417,0
8376,8417,0
8379,8417,0
8457,8417,0
8415,8417,0
8487,8417,0
26519,8417,0
8427,8417,0
8364,8417,0
8445,8417,0
8449,8417,0
26517,8417,0
8395,8417,0
8418,8417,0
8432,8417,0
5694,8417,0
8490,8417,0
8444,8417,0
5690,8417,0
8443,8417,0
8348,8417,0
26520,8417,0
5670,8417,0
8430,8417,0
8401,8417,0
8370,8417,0
8477,8417,0
5680,8417,0
8439,8417,0
8400,8417,0
8412,8417,0
8372,8417,0
22756,8417,0
5693,8417,0
62598,8417,0
48997,8417,0
49002,8417,0
8494,8417,0
62596,8417,0
5682,8417,0
49000,8417,0
3293,8417,0
8354,8417,0
21790,8417,0
22491,8417,0
48999,8417,0
48998,8417,0
48985,8417,0
49001,8417,0
21791,8417,0
8365,8417,0
48961,8417,0
48962,8417,0
48964,8417,0
48966,8417,0
48967,8417,0
48968,8417,0
48969,8417,0
48970,8417,0
21792,8417,0
48972,8417,0
48973,8417,0
48974,8417,0
48975,8417,0
21797,8417,0
48976,8417,0
21796,8417,0
48977,8417,0
50167,8417,0
48978,8417,0
8323,8417,0
21798,8417,0
26523,8417,0
offshore,8417,0
5675,8309,0
48944,8309,0
50170,8309,0
8475,8309,0
5676,8309,0
8340,8309,0
8435,8309,0
8488,8309,0
48971,8309,0
8474,8309,0
8359,8309,0
8373,8309,0
33176,8309,0
8322,8309,0
8358,8309,0
8411,8309,0
8406,8309,0
8452,8309,0
8460,8309,0
8337,8309,0
8450,8309,0
49003,8309,0
8398,8309,0
8484,8309,0
48948,8309,0
8423,8309,0
48946,8309,0
8476,8309,0
8397,8309,0
8328,8309,0
26518,8309,0
48980,8309,0
48950,8309,0
8371,8309,0
8491,8309,0
48953,8309,0
8356,8309,0
48984,8309,0
8462,8309,0
48954,8309,0
8453,8309,0
8469,8309,0
8385,8309,0
5678,8309,0
8471,8309,0
8405,8309,0
8369,8309,0
8316,8309,0
8312,8309,0
8429,8309,0
5688,8309,0
8454,8309,0
8311,8309,0
8413,8309,0
8360,8309,0
8380,8309,0
48956,8309,0
5696,8309,0
8467,8309,0
8332,8309,0
5683,8309,0
5672,8309,0
8461,8309,0
8355,8309,0
33185,8309,0
48955,8309,0
8392,8309,0
8362,8309,0
8349,8309,0
8478,8309,0
21787,8309,0
8338,8309,0
8326,8309,0
5686,8309,0
33179,8309,0
8459,8309,0
8758,8309,0
8333,8309,0
8361,8309,0
8482,8309,0
8350,8309,0
5689,8309,0
8493,8309,0
8378,8309,0
8396,8309,0
8448,8309,0
8352,8309,0
21803,8309,0
5679,8309,0
5692,8309,0
8426,8309,0
8425,8309,0
5697,8309,0
8346,8309,0
8455,8309,0
8446,8309,0
26521,8309,0
48947,8309,0
21789,8309,0
8486,8309,0
8386,8309,0
5673,8309,0
8470,8309,0
8465,8309,0
5668,8309,0
8473,8309,0
8419,8309,0
8389,8309,0
8310,8309,0
33177,8309,0
8404,8309,0
8468,8309,0
8456,8309,0
8464,8309,0
8327,8309,0
8388,8309,0
8381,8309,0
8319,8309,0
8368,8309,0
8438,8309,0
8403,8309,0
8408,8309,0
8451,8309,0
8324,8309,0
8463,8309,0
48952,8309,0
8479,8309,0
8390,8309,0
8481,8309,0
8325,8309,0
8375,8309,0
8428,8309,0
8440,8309,0
8407,8309,0
8345,8309,0
8366,8309,0
8317,8309,0
8420,8309,0
48943,8309,0
8308,8309,0
33178,8309,0
8424,8309,0
8357,8309,0
8383,8309,0
26522,8309,0
21788,8309,0
8492,8309,0
5681,8309,0
8318,8309,0
8489,8309,0
5685,8309,0
48945,8309,0
8331,8309,0
8343,8309,0
48957,8309,0
8416,8309,0
48982,8309,0
8314,8309,0
8351,8309,0
8431,8309,0
8367,8309,0
8334,8309,0
8437,8309,0
8483,8309,0
8384,8309,0
8363,8309,0
5677,8309,0
8341,8309,0
8472,8309,0
8409,8309,0
8402,8309,0
8414,8309,0
33181,8309,0
8353,8309,0
8347,8309,0
8495,8309,0
8421,8309,0
8442,8309,0
8387,8309,0
8391,8309,0
8433,8309,0
8417,8309,0
8309,8309,0
33180,8309,0
48951,8309,0
5684,8309,0
26524,8309,0
8394,8309,0
8321,8309,0
26526,8309,0
5691,8309,0
5674,8309,0
48965,8309,0
8315,8309,0
62589,8309,0
8339,8309,0
8393,8309,0
8313,8309,0
8382,8309,0
8374,8309,0
5695,8309,0
8447,8309,0
8441,8309,0
8480,8309,0
5687,8309,0
5669,8309,0
8466,8309,0
26582,8309,0
8485,8309,0
8376,8309,0
8379,8309,0
8457,8309,0
8415,8309,0
8487,8309,0
26519,8309,0
8427,8309,0
8364,8309,0
8445,8309,0
8449,8309,0
26517,8309,0
8395,8309,0
8418,8309,0
8432,8309,0
5694,8309,0
8490,8309,0
8444,8309,0
5690,8309,0
8443,8309,0
8348,8309,0
26520,8309,0
5670,8309,0
8430,8309,0
8401,8309,0
8370,8309,0
8477,8309,0
5680,8309,0
8439,8309,0
8400,8309,0
8412,8309,0
8372,8309,0
22756,8309,0
5693,8309,0
62598,8309,0
48997,8309,0
49002,8309,0
8494,8309,0
62596,8309,0
5682,8309,0
49000,8309,0
3293,8309,0
8354,8309,0
21790,8309,0
22491,8309,0
48999,8309,0
48998,8309,0
48985,8309,0
49001,8309,0
21791,8309,0
8365,8309,0
48961,8309,0
48962,8309,0
48964,8309,0
48966,8309,0
48967,8309,0
48968,8309,0
48969,8309,0
48970,8309,0
21792,8309,0
48972,8309,0
48973,8309,0
48974,8309,0
48975,8309,0
21797,8309,0
48976,8309,0
21796,8309,0
48977,8309,0
50167,8309,0
48978,8309,0
8323,8309,0
21798,8309,0
26523,8309,0
offshore,8309,0
5675,33180,0
48944,33180,0
50170,33180,0
8475,33180,0
5676,33180,0
8340,33180,0
8435,33180,0
8488,33180,0
48971,33180,0
8474,33180,0
8359,33180,0
8373,33180,0
33176,33180,0
8322,33180,0
8358,33180,0
8411,33180,0
8406,33180,0
8452,33180,0
8460,33180,0
8337,33180,0
8450,33180,0
49003,33180,0
8398,33180,0
8484,33180,0
48948,33180,0
8423,33180,0
48946,33180,0
8476,33180,0
8397,33180,0
8328,33180,0
26518,33180,0
48980,33180,0
48950,33180,0
8371,33180,0
8491,33180,0
48953,33180,0
8356,33180,0
48984,33180,0
8462,33180,0
48954,33180,0
8453,33180,0
8469,33180,0
8385,33180,0
5678,33180,0
8471,33180,0
8405,33180,0
8369,33180,0
8316,33180,0
8312,33180,0
8429,33180,0
5688,33180,0
8454,33180,0
8311,33180,0
8413,33180,0
8360,33180,0
8380,33180,0
48956,33180,0
5696,33180,0
8467,33180,0
8332,33180,0
5683,33180,0
5672,33180,0
8461,33180,0
8355,33180,0
33185,33180,0
48955,33180,0
8392,33180,0
8362,33180,0
8349,33180,0
8478,33180,0
21787,33180,0
8338,33180,0
8326,33180,0
5686,33180,0
33179,33180,0
8459,33180,0
8758,33180,0
8333,33180,0
8361,33180,0
8482,33180,0
8350,33180,0
5689,33180,0
8493,33180,0
8378,33180,0
8396,33180,0
8448,33180,0
8352,33180,0
21803,33180,0
5679,33180,0
5692,33180,0
8426,33180,0
8425,33180,0
5697,33180,0
8346,33180,0
8455,33180,0
8446,33180,0
26521,33180,0
48947,33180,0
21789,33180,0
8486,33180,0
8386,33180,0
5673,33180,0
8470,33180,0
8465,33180,0
5668,33180,0
8473,33180,0
8419,33180,0
8389,33180,0
8310,33180,0
33177,33180,0
8404,33180,0
8468,33180,0
8456,33180,0
8464,33180,0
8327,33180,0
8388,33180,0
8381,33180,0
8319,33180,0
8368,33180,0
8438,33180,0
8403,33180,0
8408,33180,0
8451,33180,0
8324,33180,0
8463,33180,0
48952,33180,0
8479,33180,0
8390,33180,0
8481,33180,0
8325,33180,0
8375,33180,0
8428,33180,0
8440,33180,0
8407,33180,0
8345,33180,0
8366,33180,0
8317,33180,0
8420,33180,0
48943,33180,0
8308,33180,0
33178,33180,0
8424,33180,0
8357,33180,0
8383,33180,0
26522,33180,0
21788,33180,0
8492,33180,0
5681,33180,0
8318,33180,0
8489,33180,0
5685,33180,0
48945,33180,0
8331,33180,0
8343,33180,0
48957,33180,0
8416,33180,0
48982,33180,0
8314,33180,0
8351,33180,0
8431,33180,0
8367,33180,0
8334,33180,0
8437,33180,0
8483,33180,0
8384,33180,0
8363,33180,0
5677,33180,0
8341,33180,0
8472,33180,0
8409,33180,0
8402,33180,0
8414,33180,0
33181,33180,0
8353,33180,0
8347,33180,0
8495,33180,0
8421,33180,0
8442,33180,0
8387,33180,0
8391,33180,0
8433,33180,0
8417,33180,0
8309,33180,0
33180,33180,0
48951,33180,0
5684,33180,0
26524,33180,0
8394,33180,0
8321,33180,0
26526,33180,0
5691,33180,0
5674,33180,0
48965,33180,0
8315,33180,0
62589,33180,0
8339,33180,0
8393,33180,0
8313,33180,0
8382,33180,0
8374,33180,0
5695,33180,0
8447,33180,0
8441,33180,0
8480,33180,0
5687,33180,0
5669,33180,0
8466,33180,0
26582,33180,0
8485,33180,0
8376,33180,0
8379,33180,0
8457,33180,0
8415,33180,0
8487,33180,0
26519,33180,0
8427,33180,0
8364,33180,0
8445,33180,0
8449,33180,0
26517,33180,0
8395,33180,0
8418,33180,0
8432,33180,0
5694,33180,0
8490,33180,0
8444,33180,0
5690,33180,0
8443,33180,0
8348,33180,0
26520,33180,0
5670,33180,0
8430,33180,0
8401,33180,0
8370,33180,0
8477,33180,0
5680,33180,0
8439,33180,0
8400,33180,0
8412,33180,0
8372,33180,0
22756,33180,0
5693,33180,0
62598,33180,0
48997,33180,0
49002,33180,0
8494,33180,0
62596,33180,0
5682,33180,0
49000,33180,0
3293,33180,0
8354,33180,0
21790,33180,0
22491,33180,0
48999,33180,0
48998,33180,0
48985,33180,0
49001,33180,0
21791,33180,0
8365,33180,0
48961,33180,0
48962,33180,0
48964,33180,0
48966,33180,0
48967,33180,0
48968,33180,0
48969,33180,0
48970,33180,0
21792,33180,0
48972,33180,0
48973,33180,0
48974,33180,0
48975,33180,0
21797,33180,0
48976,33180,0
21796,33180,0
48977,33180,0
50167,33180,0
48978,33180,0
8323,33180,0
21798,33180,0
26523,33180,0
offshore,33180,0
5675,48951,0
48944,48951,0
50170,48951,0
8475,48951,0
5676,48951,0
8340,48951,0
8435,48951,0
8488,48951,0
48971,48951,0
8474,48951,0
8359,48951,0
8373,48951,0
33176,48951,0
8322,48951,0
8358,48951,0
8411,48951,0
8406,48951,0
8452,48951,0
8460,48951,0
8337,48951,0
8450,48951,0
49003,48951,0
8398,48951,0
8484,48951,0
48948,48951,0
8423,48951,0
48946,48951,0
8476,48951,0
8397,48951,0
8328,48951,0
26518,48951,0
48980,48951,0
48950,48951,0
8371,48951,0
8491,48951,0
48953,48951,0
8356,48951,0
48984,48951,0
8462,48951,0
48954,48951,0
8453,48951,0
8469,48951,0
8385,48951,0
5678,48951,0
8471,48951,0
8405,48951,0
8369,48951,0
8316,48951,0
8312,48951,0
8429,48951,0
5688,48951,0
8454,48951,0
8311,48951,0
8413,48951,0
8360,48951,0
8380,48951,0
48956,48951,0
5696,48951,0
8467,48951,0
8332,48951,0
5683,48951,0
5672,48951,0
8461,48951,0
8355,48951,0
33185,48951,0
48955,48951,0
8392,48951,0
8362,48951,0
8349,48951,0
8478,48951,0
21787,48951,0
8338,48951,0
8326,48951,0
5686,48951,0
33179,48951,0
8459,48951,0
8758,48951,0
8333,48951,0
8361,48951,0
8482,48951,0
8350,48951,0
5689,48951,0
8493,48951,0
8378,48951,0
8396,48951,0
8448,48951,0
8352,48951,0
21803,48951,0
5679,48951,0
5692,48951,0
8426,48951,0
8425,48951,0
5697,48951,0
8346,48951,0
8455,48951,0
8446,48951,0
26521,48951,0
48947,48951,0
21789,48951,0
8486,48951,0
8386,48951,0
5673,48951,0
8470,48951,0
8465,48951,0
5668,48951,0
8473,48951,0
8419,48951,0
8389,48951,0
8310,48951,0
33177,48951,0
8404,48951,0
8468,48951,0
8456,48951,0
8464,48951,0
8327,48951,0
8388,48951,0
8381,48951,0
8319,48951,0
8368,48951,0
8438,48951,0
8403,48951,0
8408,48951,0
8451,48951,0
8324,48951,0
8463,48951,0
48952,48951,0
8479,48951,0
8390,48951,0
8481,48951,0
8325,48951,0
8375,48951,0
8428,48951,0
8440,48951,0
8407,48951,0
8345,48951,0
8366,48951,0
8317,48951,0
8420,48951,0
48943,48951,0
8308,48951,0
33178,48951,0
8424,48951,0
8357,48951,0
8383,48951,0
26522,48951,0
21788,48951,0
8492,48951,0
5681,48951,0
8318,48951,0
8489,48951,0
5685,48951,0
48945,48951,0
8331,48951,0
8343,48951,0
48957,48951,0
8416,48951,0
48982,48951,0
8314,48951,0
8351,48951,0
8431,48951,0
8367,48951,0
8334,48951,0
8437,48951,0
8483,48951,0
8384,48951,0
8363,48951,0
5677,48951,0
8341,48951,0
8472,48951,0
8409,48951,0
8402,48951,0
8414,48951,0
33181,48951,0
8353,48951,0
8347,48951,0
8495,48951,0
8421,48951,0
8442,48951,0
8387,48951,0
8391,48951,0
8433,48951,0
8417,48951,0
8309,48951,0
33180,48951,0
48951,48951,0
5684,48951,0
26524,48951,0
8394,48951,0
8321,48951,0
26526,48951,0
5691,48951,0
5674,48951,0
48965,48951,0
8315,48951,0
62589,48951,0
8339,48951,0
8393,48951,0
8313,48951,0
8382,48951,0
8374,48951,0
5695,48951,0
8447,48951,0
8441,48951,0
8480,48951,0
5687,48951,0
5669,48951,0
8466,48951,0
26582,48951,0
8485,48951,0
8376,48951,0
8379,48951,0
8457,48951,0
8415,48951,0
8487,48951,0
26519,48951,0
8427,48951,0
8364,48951,0
8445,48951,0
8449,48951,0
26517,48951,0
8395,48951,0
8418,48951,0
8432,48951,0
5694,48951,0
8490,48951,0
8444,48951,0
5690,48951,0
8443,48951,0
8348,48951,0
26520,48951,0
5670,48951,0
8430,48951,0
8401,48951,0
8370,48951,0
8477,48951,0
5680,48951,0
8439,48951,0
8400,48951,0
8412,48951,0
